customerid,amt_1m,amt_2m,amt_3m,cnt_1m,cnt_3m,cnt_1m,amt_com_1m,amt_com_2m,amt_com_3m,distance,buy
63336,42.974,0,0,2,0,0,27.31,0,0,13.137196,0
63337,3.107,0,0,1,0,0,6.49,0,0,3.346905,0
63338,62.122,0,0,1,0,0,32.89,0,0,89.219688,0
63339,4.102,0,0,1,0,0,6.02,0,0,4.242113,0
63340,20.706,51.002,20.726,3,5,2,24.03,23.66,11,1.846184,0
63341,20.706,51.002,20.726,3,5,2,24.03,23.66,11,1.846184,0
63342,20.706,51.002,20.726,3,5,2,24.03,23.66,11,1.846184,0
63343,20.706,51.002,20.726,3,5,2,24.03,23.66,11,1.846184,0
63344,2.917,0,0,1,0,0,6.19,0,0,94.18313013,0
63345,67.748,0,0,1,0,0,24.27,0,0,57.701546,0
63346,96.02,109.007,0,2,3,0,45.39,50.47,0,149.674088,0
63347,96.02,109.007,0,2,3,0,45.39,50.47,0,149.674088,0
63348,70.331,40.216,0,3,1,0,37.92,16.48,0,468.128937,0
63349,18.989,0,0,1,0,0,8.6,0,0,259.365784,0
63350,3.235,0,0,1,0,0,6.47,0,0,4.85414,0
63351,24.49,0,0,1,0,0,12.66,0,0,123.717651,0
63352,15.274,0,0,1,0,0,8.53,0,0,57.63861442,0
63353,80.432,0,0,2,0,0,32.96,0,0,201.379517,0
63354,80.432,0,0,2,0,0,28.28,0,0,319.603973,0
63355,96.975,0,0,2,0,0,46.11,0,0,2074.426514,0
63356,39.028,0,0,3,0,0,29.29,0,0,12.192904,0
63357,323.298,0,0,6,0,0,131.31,0,0,3.778294,1
63358,323.298,0,0,6,0,0,131.31,0,0,3.778294,1
63359,49.007,0,0,1,0,0,25.15,0,0,10.978368,1
63360,49.007,0,0,1,0,0,25.15,0,0,10.978368,1
63361,15.089,0,0,1,0,0,8.49,0,0,209.168015,0
63362,16.693,48.462,0,1,1,0,4.5,21.54,0,75.318855,0
63363,81.464,17.326,31.738,12,3,5,86.89,19.51,34.87,7.463498,0
63364,81.464,17.326,31.738,12,3,5,86.89,19.51,34.87,7.463498,0
63365,35.661,146.442,0,6,31,0,42.81,204.69,0,20.880222,1
63366,82.942,0,0,6,0,0,59.72,0,0,16.158577,1
63367,82.942,0,0,6,0,0,59.72,0,0,16.158577,1
63368,215.928,0,0,2,0,0,69.98,0,0,298.914001,1
63369,215.928,0,0,2,0,0,69.98,0,0,298.914001,1
63370,53.302,53.302,0,2,2,0,23.73,24.75,0,7.28879,0
63371,2.917,34.369,0,1,2,0,5.76,23.04,0,6.609453,0
63372,15.224,0,0,1,0,0,8.52,0,0,460.363556,0
63373,28.035,21.948,100.881,3,3,7,22.62,22.11,74.17,31.992491,0
63374,15.274,0,0,1,0,0,8.53,0,0,12.008668,0
63375,45.375,124.089,127.739,1,6,3,19.71,62.56,59.99,10.648487,0
63376,45.375,124.089,127.739,1,6,3,19.71,62.56,59.99,10.648487,0
63377,19.749,0,0,1,0,0,11.2,0,0,96.915108,0
63378,33.791,50.554,0,3,2,0,22.91,29.06,0,0.75094,0
63379,15.21,0,0,1,0,0,8.6,0,0,323.226898,0
63380,72.952,0,0,1,0,0,31.34,0,0,126.342453,0
63381,9.096,0,0,1,0,0,8.37,0,0,13.910005,0
63382,35.946,0,0,1,0,0,18.03,0,0,2.780721,0
63383,72.952,0,0,1,0,0,25.74,0,0,81.054962,0
63384,19.869,0,0,1,0,0,9.57,0,0,94.18313013,0
63385,25.133,0,0,2,0,0,19.58,0,0,433.692291,0
63386,17.06,0,0,2,0,0,14.53,0,0,40.260567,0
63387,22.916,0,0,1,0,0,10.25,0,0,21.837275,0
63388,205.711,37.978,172.553,4,2,5,86.48,17.2,74.46,28.873487,1
63389,107.964,16.693,0,1,1,0,38.44,5.9,0,94.18313013,0
63390,21.68,67.979,0,2,2,0,18.15,28.63,0,49.48484,0
63391,72.952,0,0,1,0,0,21.5,0,0,13.136141,0
63392,133.301,62.212,211.775,4,4,7,57.93,41.25,124.76,94.18313013,0
63393,4.318,0,0,1,0,0,6.32,0,0,0.418462,0
63394,8.732,0,0,3,0,0,17.38,0,0,39.918224,0
63395,2.147,0,0,1,0,0,5.76,0,0,10.727247,0
63396,24.517,0,0,1,0,0,13.92,0,0,33.36211908,0
63397,4.621,0,0,1,0,0,6.14,0,0,12.589529,0
63398,5.385,0,0,1,0,0,6.31,0,0,3.071314,0
63399,9.369,0,0,1,0,0,7.99,0,0,4.798281,0
63400,50.266,0,0,2,0,0,27.95,0,0,7.555982,1
63401,9.355,0,0,1,0,0,7.75,0,0,209.341797,0
63402,65.472,0,0,2,0,0,26.82,0,0,59.494122,0
63403,65.472,0,0,2,0,0,26.82,0,0,59.494122,0
63404,26.3,0,0,1,0,0,16.87,0,0,5.639603,0
63405,3.235,0,0,1,0,0,6.1,0,0,50.979931,0
63406,67.748,0,0,1,0,0,24.27,0,0,687.256897,0
63407,82.831,72.952,0,1,1,0,31.58,26.92,0,55.972614,0
63408,72.952,0,0,1,0,0,35.66,0,0,79.142319,0
63409,16.188,19.514,0,1,1,0,8.6,11.75,0,1.635064,0
63410,12.987,0,0,1,0,0,10.41,0,0,119.112755,0
63411,47.138,0,0,1,0,0,26.19,0,0,470.137756,0
63412,25.133,25.133,0,1,1,0,14.48,11.03,0,107.9443903,0
63413,11.071,14.062,23.636,1,1,1,10.05,9.08,10.68,3.084839,0
63414,11.071,14.062,23.636,1,1,1,10.05,9.08,10.68,3.084839,0
63415,6.902,0,0,1,0,0,8.19,0,0,9.028887,0
63416,45.832,0,0,3,0,0,28.86,0,0,272.739075,0
63417,2.861,0,0,1,0,0,5.91,0,0,461.696899,0
63418,15.062,0,0,1,0,0,8.6,0,0,15.21279,0
63419,21.193,0,0,2,0,0,18.56,0,0,13.80241,0
63420,67.748,0,0,1,0,0,29.47,0,0,94.18313013,0
63421,32.736,65.472,0,1,2,0,12.46,33.76,0,36.326145,0
63422,15.21,70.804,15.224,1,6,1,8.6,56.17,11.74,2.499659,0
63423,15.21,70.804,15.224,1,6,1,8.6,56.17,11.74,2.499659,0
63424,2.147,0,0,1,0,0,5.9,0,0,94.18313013,0
63425,48.781,0,0,2,0,0,21.06,0,0,94.18313013,0
63426,5.58,0,0,1,0,0,6.35,0,0,11.744181,0
63427,93.902,0,0,1,0,0,46.3,0,0,93.6589491,0
63428,50.266,0,0,2,0,0,25.72,0,0,55.653107,0
63429,203.245,0,0,3,0,0,74.06,0,0,52.61758,1
63430,203.245,0,0,3,0,0,74.06,0,0,52.61758,1
63431,17.904,5.575,0,2,2,0,16.13,12.14,0,12.880917,0
63432,17.904,5.575,0,2,2,0,16.13,12.14,0,12.880917,0
63433,63.654,0,0,3,0,0,32.28,0,0,37.37989,0
63434,15.708,0,0,2,0,0,16.53,0,0,166.622894,0
63435,45.852,0,0,1,0,0,23.34,0,0,51.635376,1
63436,25.133,0,0,1,0,0,12.21,0,0,221.946655,1
63437,65.472,0,0,2,0,0,26.82,0,0,125.608871,0
63438,5.291,0,0,1,0,0,6.73,0,0,94.18313013,0
63439,16.271,49.034,0,1,2,0,12,24.53,0,29.258482,1
63440,15.21,0,0,1,0,0,10.78,0,0,13.621321,0
63441,8.246,8.246,0,1,1,0,8.18,7.65,0,316.812073,0
63442,12.927,0,0,1,0,0,8.01,0,0,7.734176,0
63443,38.713,7.696,7.696,1,1,1,19.55,7.97,7.87,1.081472,0
63444,12.987,0,0,1,0,0,10.61,0,0,118.383331,0
63445,48.462,0,0,1,0,0,25.29,0,0,64.029778,0
63446,24.517,0,0,1,0,0,14.25,0,0,6.185997,0
63447,268.178,99.256,0,8,2,0,127.75,49.06,0,20.641014,1
63448,268.178,99.256,0,8,2,0,127.75,49.06,0,20.641014,1
63449,18.087,0,0,1,0,0,10,0,0,472.218048,0
63450,67.748,0,0,1,0,0,24.27,0,0,51.787163,0
63451,23.945,0,0,1,0,0,10.48,0,0,322.759918,0
63452,54.632,0,0,3,0,0,29.82,0,0,166.476532,0
63453,25.133,0,0,1,0,0,12.21,0,0,121.448853,0
63454,11.268,27.378,0,1,2,0,8.29,19.73,0,12.464634,0
63455,16.248,0,0,1,0,0,10,0,0,94.18313013,0
63456,10.582,0,0,2,0,0,13.46,0,0,202.463593,0
63457,15.089,0,0,1,0,0,9.37,0,0,5.288288,0
63458,32.736,32.736,0,1,1,0,19.75,19.75,0,9.024849,0
63459,28.845,0,0,1,0,0,14.01,0,0,127.006691,0
63460,65.71,78.783,161.185,4,4,5,26.12,25.91,55.93,2.339268,0
63461,44.004,0,0,1,0,0,18.69,0,0,89.173592,0
63462,29.209,0,0,3,0,0,23.99,0,0,94.18313013,0
63463,40.216,0,0,1,0,0,21.78,0,0,205.629181,0
63464,67.748,0,0,1,0,0,20.33,0,0,50.374474,0
63465,19.749,0,0,1,0,0,9.54,0,0,103.287987,0
63466,131.293,7.372,0,2,1,0,66.86,7.64,0,3.582307,1
63467,24.49,41.184,0,1,3,0,12.66,28.78,0,61.87721375,0
63468,24.49,41.184,0,1,3,0,12.66,28.78,0,61.87721375,0
63469,24.49,41.184,0,1,3,0,12.66,28.78,0,61.87721375,0
63470,88.98,378.165,467.145,4,17,21,47.9,184.5,213.45,2.306511,0
63471,65.03,0,0,1,0,0,33.57,0,0,8.367156,1
63472,28.845,0,0,1,0,0,18.01,0,0,93.6589491,0
63473,23.335,174.826,0,2,9,0,19.2,101.53,0,44.224911,0
63474,23.335,174.826,0,2,9,0,19.2,101.53,0,44.224911,0
63475,125.67,171.559,0,7,4,0,80.54,95.45,0,462.587463,1
63476,3.107,0,0,1,0,0,5.98,0,0,91.556175,0
63477,3.235,0,0,1,0,0,6.47,0,0,14.417557,0
63478,23.945,0,0,1,0,0,12.49,0,0,75.460632,0
63479,16.271,0,0,1,0,0,11.17,0,0,159.936279,0
63480,847.671,318.98,130.763,37,14,5,465.74,190.01,70.31,11.797126,0
63481,847.671,318.98,130.763,37,14,5,465.74,190.01,70.31,11.797126,0
63482,39.181,0,0,1,0,0,13.91,0,0,6.931869,0
63483,111.976,0,0,2,0,0,58.32,0,0,8.073221,1
63484,133.097,0,0,2,0,0,51.3,0,0,291.852966,1
63485,47.999,0,0,1,0,0,15.89,0,0,162.757217,0
63486,15.168,0,0,2,0,0,15.33,0,0,2.824389,0
63487,2.861,0,0,1,0,0,53.77,0,0,94.18313013,0
63488,22.216,0,0,1,0,0,12.8,0,0,1.13529,0
63489,16.271,0,0,1,0,0,10.12,0,0,15.193567,0
63490,49.007,0,0,1,0,0,18.96,0,0,195.125504,0
63491,2.917,2.917,2.917,1,1,1,6,6.05,6.38,2.386742,0
63492,97.834,0,0,2,0,0,43.53,0,0,463.299072,0
63493,17.526,0,0,1,0,0,12.27,0,0,24.450813,0
63494,84.019,0,0,1,0,0,41.54,0,0,9.53152,0
63495,16.693,0,0,1,0,0,8.6,0,0,11.999591,0
63496,18.989,0,0,1,0,0,10,0,0,61.964592,0
63497,19.071,18.443,0,1,1,0,10.5,14.56,0,94.18313013,0
63498,6.922,8.246,0,1,1,0,6.66,6.95,0,17.057154,0
63499,6.922,8.246,0,1,1,0,6.66,6.95,0,17.057154,0
63500,6.144,0,0,1,0,0,6.48,0,0,3.776861,0
63501,421.927,130.23,40.898,7,2,2,181.88,49.3,17.59,38.32245508,1
63502,421.927,130.23,40.898,7,2,2,181.88,49.3,17.59,38.32245508,1
63503,41.057,0,0,1,0,0,18.33,0,0,7.748233,0
63504,20.838,144.08,0,1,4,0,13.61,90.72,0,4.111511,0
63505,56.46,0,0,2,0,0,30.55,0,0,2.394654,0
63506,8.246,0,0,1,0,0,7.43,0,0,6.260372,0
63507,147.215,0,0,4,0,0,62.16,0,0,377.652313,1
63508,147.215,0,0,4,0,0,62.16,0,0,377.652313,1
63509,12.987,0,0,1,0,0,9.11,0,0,94.18313013,0
63510,35.012,0,0,1,0,0,15.91,0,0,14.000252,0
63511,119.93,39.97,62.112,4,2,1,59.2,26.54,32.77,426.399384,0
63512,65.472,0,0,2,0,0,26.82,0,0,288.307068,0
63513,25.133,0,0,1,0,0,12.21,0,0,94.18313013,0
63514,18.908,91.339,0,1,5,0,12.82,59.13,0,6.930632,1
63515,40.216,0,0,1,0,0,16.48,0,0,268.05249,0
63516,166.48,33.314,0,5,1,0,87.13,16.77,0,145.779907,0
63517,101.545,48.462,48.462,2,1,1,54.13,23.19,26.78,16.342566,0
63518,101.545,48.462,48.462,2,1,1,54.13,23.19,26.78,16.342566,0
63519,43.077,0,0,1,0,0,24.37,0,0,313.863068,0
63520,156.136,0,0,5,0,0,84.78,0,0,110.48761,1
63521,25.133,0,0,1,0,0,12.86,0,0,7.16732,0
63522,60.145,0,0,2,0,0,31.5,0,0,33.70985508,0
63523,76.868,116.724,0,2,2,0,27.29,49.87,0,139.615417,0
63524,23.193,16.271,0,1,1,0,14.93,8.76,0,9.856931,0
63525,2.861,16.578,40.048,1,2,4,6.17,17.18,34.65,7.74903,1
63526,83.51,165.894,14.062,3,4,1,46.43,71.19,10.65,8.970538,0
63527,47.999,0,0,1,0,0,18.68,0,0,94.18313013,0
63528,9.123,10.303,0,1,1,0,8.97,10.36,0,2.374129,0
63529,37.929,0,0,2,0,0,20.19,0,0,94.18313013,0
63530,16.271,3.073,0,1,1,0,10.95,5.87,0,4.302167,0
63531,119.004,0,0,2,0,0,45.79,0,0,94.18313013,0
63532,49.007,25.133,0,1,1,0,18.96,12.9,0,81.71295042,0
63533,486.998,289.318,0,18,11,0,232.57,155.51,0,72.52204042,0
63534,16.271,0,0,1,0,0,10.12,0,0,5.039741,0
63535,65.472,0,0,2,0,0,28.72,0,0,90.535545,0
63536,15.967,11.163,115.716,4,2,3,24.92,14.77,66.85,479.270172,0
63537,5.003,0,0,1,0,0,6.9,0,0,8.067119,0
63538,190.795,0,0,2,0,0,71.32,0,0,307.282715,1
63539,18.56,164.644,0,2,12,0,18.28,113.16,0,98.347221,0
63540,18.56,164.644,0,2,12,0,18.28,113.16,0,98.347221,0
63541,60.181,0,0,2,0,0,25.63,0,0,51.162048,0
63542,313.557,99.793,0,8,2,0,127.1,43.06,0,125.292213,0
63543,313.557,99.793,0,8,2,0,127.1,43.06,0,125.292213,0
63544,8.246,0,0,1,0,0,6.95,0,0,17.556709,0
63545,12.255,0,0,1,0,0,7.85,0,0,94.800598,0
63546,42.021,0,0,2,0,0,20.81,0,0,34.769958,0
63547,49.695,20.719,0,2,1,0,24.62,15.43,0,7.71299,0
63548,25.133,0,0,1,0,0,15.76,0,0,124.354179,0
63549,72.952,0,0,1,0,0,27.63,0,0,464.612183,0
63550,9.029,0,0,1,0,0,7.65,0,0,94.18313013,0
63551,50.766,0,0,3,0,0,32.98,0,0,460.700317,0
63552,35.012,0,0,1,0,0,15,0,0,124.313873,0
63553,14.59,0,0,1,0,0,9.61,0,0,11.324863,0
63554,107.964,0,0,1,0,0,29.37,0,0,78.827354,0
63555,31.12,71.835,92.639,1,3,4,17.92,36.23,54.37,18.42083867,0
63556,120.358,69.805,0,3,2,0,52.62,31.05,0,291.632843,1
63557,15.21,0,0,1,0,0,8.52,0,0,114.646111,0
63558,23.078,7.555,0,1,1,0,15.43,7.92,0,8.983643,0
63559,10.77,0,0,2,0,0,13.52,0,0,18.16205,0
63560,9.879,0,0,1,0,0,7.32,0,0,56.074074,0
63561,87.813,107.964,107.964,3,1,2,47.9,56.86,48.19,53.905373,0
63562,87.813,107.964,107.964,3,1,2,47.9,56.86,48.19,53.905373,0
63563,107.964,0,0,1,0,0,35.64,0,0,500.631683,0
63564,86.035,95.853,0,5,4,0,55.99,50.78,0,94.44865485,1
63565,86.035,95.853,0,5,4,0,55.99,50.78,0,94.44865485,1
63566,24.49,0,0,1,0,0,12.03,0,0,9.524728333,0
63567,27.018,0,0,1,0,0,15.18,0,0,239.458466,0
63568,3.381,0,0,1,0,0,6.06,0,0,7.337389,0
63569,24.528,0,0,2,0,0,19.36,0,0,7.71048,0
63570,10.086,8.246,0,1,1,0,9.38,8.18,0,60.346523,0
63571,9.879,2.917,0,1,1,0,8.79,5.93,0,48.857841,0
63572,9.879,2.917,0,1,1,0,8.79,5.93,0,48.857841,0
63573,29.59,0,0,2,0,0,16.85,0,0,60.090443,0
63574,370.097,1061.478,1124.996,8,24,25,161.3,464.26,524.37,1.157975,0
63575,3.073,0,0,1,0,0,5.79,0,0,15.146371,0
63576,33.776,0,0,2,0,0,17.8,0,0,6.266381,0
63577,15.21,0,0,1,0,0,8.6,0,0,2.626078,0
63578,59.965,15.089,0,1,1,0,22.06,10,0,5.985619,0
63579,59.965,15.089,0,1,1,0,22.06,10,0,5.985619,0
63580,74.387,23.916,0,8,2,0,59.01,19.06,0,8.73465,1
63581,74.387,23.916,0,8,2,0,59.01,19.06,0,8.73465,1
63582,6.922,150.514,101.491,1,8,3,7.24,89.66,45.8,2.201586,0
63583,6.922,150.514,101.491,1,8,3,7.24,89.66,45.8,2.201586,0
63584,25.133,0,0,1,0,0,12.21,0,0,13.03507,0
63585,25.133,0,0,2,0,0,15.85,0,0,9.026901,0
63586,21.308,0,0,1,0,0,12.98,0,0,2.208534333,0
63587,47.245,0,0,3,0,0,28.67,0,0,6.512503,0
63588,40.216,0,0,1,0,0,16.48,0,0,60.483959,0
63589,72.952,0,0,1,0,0,31.02,0,0,685.276794,0
63590,38.138,0,0,2,0,0,20.99,0,0,293.345123,0
63591,25.133,14.062,14.062,1,1,1,12.86,10.35,9.44,57.664303,0
63592,34.347,27.624,15.148,1,1,1,17.45,17.52,11.91,12.220146,0
63593,3.107,0,0,1,0,0,6.26,0,0,16.496487,0
63594,24.621,0,0,3,0,0,25.66,0,0,94.18313013,0
63595,25.133,0,0,1,0,0,14.14,0,0,12.44423,0
63596,5.385,43.077,53.083,1,1,1,6.31,18.4,24.58,316.337372,0
63597,5.549,0,0,1,0,0,6.67,0,0,448.569397,0
63598,148.18,107.964,107.964,2,1,1,65.17,56.43,41.65,77.867073,1
63599,148.18,107.964,107.964,2,1,1,65.17,56.43,41.65,77.867073,1
63600,99.942,0,0,4,0,0,61.72,0,0,41.960835,1
63601,59.915,217.242,58.886,1,8,1,27.32,134.15,25.06,94.18313013,0
63602,64.781,0,0,2,0,0,33.9,0,0,475.620697,0
63603,55.813,0,0,1,0,0,20.89,0,0,3.935215,0
63604,30.967,53.126,0,3,2,0,24.21,28.55,0,282.526123,0
63605,30.967,53.126,0,3,2,0,24.21,28.55,0,282.526123,0
63606,215.928,0,0,2,0,0,74.08,0,0,320.481415,1
63607,215.928,0,0,2,0,0,74.08,0,0,320.481415,1
63608,30.34,0,0,2,0,0,22.7,0,0,2.328373,0
63609,52.114,0,0,1,0,0,16.82,0,0,129.962555,0
63610,84.482,0,0,2,0,0,43.57,0,0,8.424392,1
63611,84.482,0,0,2,0,0,43.57,0,0,8.424392,1
63612,155.963,0,0,2,0,0,60.95,0,0,333.62323,1
63613,14.062,70.985,64.328,1,2,4,11.07,38.22,42.29,15.054215,1
63614,4.152,4.152,5.003,2,2,1,11.38,11.38,6.69,7.271316,0
63615,4.152,4.152,5.003,2,2,1,11.38,11.38,6.69,7.271316,0
63616,19.749,0,0,1,0,0,9.54,0,0,321.554474,0
63617,116.993,0,0,3,0,0,65.87,0,0,68.521133,1
63618,29.842,185.288,278.561,2,15,28,12.81,95.96,137.53,2.694359,0
63619,9.879,9.879,9.879,1,1,1,7.32,8.2,8.2,6.512064,0
63620,48.462,0,0,1,0,0,20.07,0,0,298.535767,0
63621,6.882,0,0,1,0,0,7.23,0,0,2.411031,0
63622,19.035,32.745,68.598,1,3,6,10.49,26.45,54.24,9.9751,0
63623,19.035,32.745,68.598,1,3,6,10.49,26.45,54.24,9.9751,0
63624,65.472,0,0,2,0,0,29.57,0,0,38.753716,0
63625,68.33,141.226,0,5,9,0,49.07,89.5,0,155.627625,0
63626,68.33,141.226,0,5,9,0,49.07,89.5,0,155.627625,0
63627,40.216,0,0,1,0,0,21.78,0,0,472.197296,0
63628,125.386,0,0,4,0,0,53.08,0,0,94.18313013,0
63629,108.936,0,0,8,0,0,74.62,0,0,94.18313013,1
63630,16.271,25.626,0,1,1,0,12,16.55,0,357.787384,0
63631,72.952,0,0,1,0,0,37.74,0,0,283.099823,0
63632,243.918,72.952,0,4,1,0,85.16,27.63,0,125.051788,0
63633,50.266,0,0,2,0,0,24.42,0,0,94.18313013,0
63634,24.135,0,0,1,0,0,10.53,0,0,62.120384,0
63635,16.492,0,0,2,0,0,15.3,0,0,66.127487,0
63636,47.999,0,0,1,0,0,18.68,0,0,58.461857,0
63637,16.693,72.952,0,1,1,0,5.9,27.64,0,33.122276,0
63638,2.507,0,0,1,0,0,6.04,0,0,5.081819,0
63639,65.472,0,0,2,0,0,29.78,0,0,53.893639,0
63640,85.048,0,0,1,0,0,35.68,0,0,12.726433,0
63641,5.58,0,0,1,0,0,6.82,0,0,55.808338,0
63642,27.018,0,0,1,0,0,16.18,0,0,306.138611,0
63643,39.498,0,0,2,0,0,19.08,0,0,322.818726,0
63644,9.879,0,0,1,0,0,8.65,0,0,13.868072,0
63645,107.964,0,0,1,0,0,45.06,0,0,314.4967777,0
63646,59.965,64.161,0,1,2,0,22.06,25.3,0,122.3132264,0
63647,70.486,0,0,2,0,0,28.09,0,0,157.087524,0
63648,41.057,0,0,1,0,0,23.47,0,0,3.760198,1
63649,25.133,0,0,1,0,0,12.21,0,0,94.18313013,0
63650,135.496,203.244,0,2,3,0,50.29,73.82,0,1073.849121,1
63651,107.964,0,0,1,0,0,38.44,0,0,466.195068,0
63652,122.077,0,0,3,0,0,55.25,0,0,83.461563,0
63653,5.003,0,0,1,0,0,6.9,0,0,75.698837,0
63654,50.166,0,0,3,0,0,31.42,0,0,11.983625,0
63655,50.166,0,0,3,0,0,31.42,0,0,11.983625,0
63656,85.477,36.02,0,3,1,0,33.09,20.21,0,6.767342,0
63657,16.248,0,0,1,0,0,8.6,0,0,16.107084,0
63658,39.284,0,0,1,0,0,19.23,0,0,8.943616,0
63659,59.965,0,0,1,0,0,27.15,0,0,208.557983,0
63660,25.133,0,0,1,0,0,10.75,0,0,94.18313013,0
63661,25.133,0,0,1,0,0,10.75,0,0,94.18313013,0
63662,50.222,0,0,1,0,0,16.39,0,0,47.041031,0
63663,218.856,0,0,3,0,0,86.28,0,0,124.703209,1
63664,218.856,0,0,3,0,0,86.28,0,0,124.703209,1
63665,64.17,48.462,0,3,1,0,38.37,20.09,0,94.18313013,0
63666,64.17,48.462,0,3,1,0,38.37,20.09,0,94.18313013,0
63667,6.146,0,0,2,0,0,12.5,0,0,6.949806,0
63668,72.952,0,0,1,0,0,32,0,0,34.939945,0
63669,33.797,47.138,56.708,2,1,2,23.44,19.66,28.67,472.99118,0
63670,28.141,0,0,1,0,0,17.69,0,0,8.283269667,0
63671,82.499,21.345,19.132,5,1,1,38.27,10.39,10.17,3.239918,0
63672,40.216,0,0,1,0,0,23.09,0,0,468.956573,0
63673,96.924,0,0,2,0,0,43.26,0,0,331.301849,0
63674,9.879,0,0,1,0,0,7.89,0,0,94.18313013,0
63675,72.952,0,0,1,0,0,25.74,0,0,125.712669,0
63676,38.97,0,0,2,0,0,24.25,0,0,39.61098042,0
63677,40.847,0,0,5,0,0,37.24,0,0,1.51407,0
63678,40.847,0,0,5,0,0,37.24,0,0,1.51407,0
63679,33.386,50.266,0,2,2,0,13.1,31.78,0,94.18313013,0
63680,107.964,0,0,1,0,0,38.44,0,0,308.375488,0
63681,26.396,92.483,0,2,6,0,18.36,63.12,0,6.772976,0
63682,64.422,0,0,1,0,0,23.32,0,0,460.743042,0
63683,92.405,0,0,5,0,0,51.99,0,0,36.492905,0
63684,40.982,32.736,0,2,1,0,25.06,18.68,0,6.587299,0
63685,15.96,0,0,1,0,0,10,0,0,466.28479,0
63686,25.133,0,0,1,0,0,10.75,0,0,106.615059,0
63687,12.987,206.049,0,1,3,0,9.77,85.32,0,209.144318,0
63688,59.965,0,0,1,0,0,27.48,0,0,39.558678,0
63689,25.133,25.133,0,1,1,0,12.21,12.21,0,16.388344,0
63690,616.204,662.114,595.668,49,52,42,320.24,279.96,271.45,0.578052,0
63691,616.204,662.114,595.668,49,52,42,320.24,279.96,271.45,0.578052,0
63692,32.736,0,0,1,0,0,19.75,0,0,223.456192,0
63693,15.089,0,0,1,0,0,8.49,0,0,20.19245233,0
63694,169.849,133.097,0,3,3,0,69.3,39.19,0,77.287468,0
63695,16.888,0,0,1,0,0,10,0,0,9.461948,0
63696,9.879,0,0,1,0,0,9.52,0,0,94.18313013,0
63697,40.216,0,0,1,0,0,17.52,0,0,458.057007,0
63698,25.133,0,0,1,0,0,10.75,0,0,94.18313013,0
63699,12.987,0,0,1,0,0,8.77,0,0,94.18313013,0
63700,23.193,0,0,1,0,0,34.13,0,0,94.44865485,0
63701,31.769,0,0,1,0,0,18.21,0,0,438.78299,0
63702,88.885,0,0,4,0,0,54.64,0,0,21.258738,0
63703,9.879,0,0,1,0,0,7.89,0,0,88.667679,0
63704,18.989,0,0,1,0,0,8.6,0,0,94.18313013,0
63705,38.37,0,0,2,0,0,23.64,0,0,50.761398,1
63706,67.661,0,0,1,0,0,24.24,0,0,16.391174,0
63707,30.42,0,0,2,0,0,19.84,0,0,52.86383567,0
63708,18.215,100.532,75.399,2,4,3,9.99,48.96,36.72,15.876566,0
63709,9.748,0,0,2,0,0,12.96,0,0,94.18313013,0
63710,40.216,0,0,1,0,0,16.48,0,0,203.6272567,0
63711,16.717,0,0,3,0,0,20.51,0,0,8.906785,0
63712,16.717,0,0,3,0,0,20.51,0,0,8.906785,0
63713,35.012,0,0,1,0,0,15.91,0,0,102.430519,0
63714,12.987,0,0,1,0,0,9.11,0,0,9.201471,0
63715,168.038,0,0,2,0,0,52.86,0,0,47.96241,0
63716,261.728,0,0,9,0,0,131.7,0,0,2.363668,1
63717,251.353,299.858,0,23,23,0,131.52,144.84,0,11.340869,0
63718,38.167,0,0,1,0,0,16.89,0,0,16.059805,0
63719,107.964,0,0,1,0,0,29.37,0,0,41.960835,0
63720,49.007,0,0,1,0,0,20.23,0,0,94.18313013,0
63721,69.768,0,0,3,0,0,31.29,0,0,94.18313013,0
63722,144.468,72.234,72.234,4,2,2,68.68,32.5,32.5,50.609581,0
63723,65.472,0,0,2,0,0,24.92,0,0,96.915108,0
63724,47.825,0,0,2,0,0,26.69,0,0,13.632851,0
63725,83.792,0,0,2,0,0,34.89,0,0,94.18313013,0
63726,83.792,0,0,2,0,0,34.89,0,0,94.18313013,0
63727,39.498,42.615,0,2,1,0,26.41,23.4,0,17.5926,1
63728,68.35,0,0,2,0,0,34.81,0,0,2.8218,0
63729,11.481,60.069,22.962,1,3,2,9.23,39.88,17.46,16.615833,1
63730,6.062,0,0,1,0,0,7.36,0,0,117.812256,0
63731,4.621,0,0,1,0,0,6.41,0,0,38.684761,0
63732,9.879,0,0,1,0,0,7.32,0,0,139.053665,0
63733,18.452,35.875,0,3,5,0,19.68,35.65,0,11.588055,0
63734,19.869,0,0,1,0,0,10.72,0,0,123.390488,0
63735,12.516,0,0,1,0,0,10.41,0,0,18.572369,0
63736,18.989,0,0,1,0,0,10,0,0,7.475333,0
63737,15.21,0,0,1,0,0,11.55,0,0,127.939499,0
63738,96.02,0,0,2,0,0,38.91,0,0,116.317116,0
63739,33.149,0,0,3,0,0,26.48,0,0,94.18313013,0
63740,67.748,0,0,1,0,0,33.84,0,0,58.19043,0
63741,3.107,0,0,1,0,0,6.49,0,0,7.746159,0
63742,65.195,32.745,0,3,3,0,35.43,25.95,0,56.657421,0
63743,65.195,32.745,0,3,3,0,35.43,25.95,0,56.657421,0
63744,84.019,0,0,1,0,0,35.98,0,0,55.711929,0
63745,87.893,0,0,3,0,0,40.88,0,0,2.695827,0
